"","Recorder","Date","Month","Hour","Second"
"673","R1025",2022-05-02,5,5,2000
"674","R1025",2022-05-02,5,5,2100
"675","R1025",2022-05-02,5,5,2200
"676","R1025",2022-05-02,5,5,2300
"677","R1059",2022-05-02,5,5,2400
"678","R1059",2022-05-02,5,5,2500
"679","R1059",2022-05-02,5,5,2600
"680","R1062",2022-05-02,5,7,200
"681","R1062",2022-05-02,5,7,300
"682","R1064",2022-05-02,5,7,400
"683","R1062",2022-05-02,5,8,1300
"684","R1063",2022-05-02,5,9,1000
"685","R1050",2022-05-02,5,9,1100
"686","R1059",2022-05-04,5,5,2000
"687","R1059",2022-05-04,5,5,2100
"688","R1025",2022-05-04,5,5,2200
"689","R1062",2022-05-04,5,5,2300
"690","R1025",2022-05-04,5,5,2400
"691","R1025",2022-05-04,5,5,2500
"692","R1025",2022-05-04,5,5,2800
"693","R1062",2022-05-04,5,12,1600
"694","R1064",2022-05-04,5,12,1700
"695","R1062",2022-05-04,5,12,1800
"696","R1062",2022-05-04,5,12,1900
"697","R1024",2022-05-05,5,5,1900
"698","R1024",2022-05-05,5,5,2000
"699","R1059",2022-05-05,5,5,2100
"700","R1024",2022-05-05,5,5,2200
"701","R1024",2022-05-05,5,5,2300
"702","R1024",2022-05-05,5,5,2400
"703","R1059",2022-05-05,5,5,2500
"704","R1059",2022-05-05,5,5,2600
"705","R1059",2022-05-05,5,6,1100
"706","R1064",2022-05-05,5,6,1200
"707","R1024",2022-05-05,5,6,1300
"708","R1064",2022-05-05,5,11,1400
"709","R1024",2022-05-06,5,5,1700
"710","R1024",2022-05-06,5,5,1800
"711","R1024",2022-05-06,5,5,1900
"712","R1024",2022-05-06,5,5,2000
"713","R1024",2022-05-06,5,5,2100
"714","R1024",2022-05-06,5,5,2200
"715","R1024",2022-05-06,5,5,2300
"716","R1064",2022-05-06,5,5,2700
"717","R1060",2022-05-06,5,5,2800
"718","R1059",2022-05-06,5,5,2900
"719","R1060",2022-05-06,5,5,3000
"720","R1064",2022-05-06,5,5,3100
"721","R1060",2022-05-06,5,5,3200
"722","R1060",2022-05-06,5,5,3300
"723","R1064",2022-05-06,5,5,3400
"724","R1024",2022-05-07,5,5,1700
"725","R1024",2022-05-07,5,5,1800
"726","R1059",2022-05-07,5,5,1900
"727","R1024",2022-05-07,5,5,2000
"728","R1024",2022-05-07,5,5,2100
"729","R1053",2022-05-07,5,5,2200
"730","R1024",2022-05-07,5,5,2300
"731","R1064",2022-05-07,5,8,800
"732","R1064",2022-05-07,5,8,900
"733","R1064",2022-05-07,5,8,1000
"734","R1064",2022-05-07,5,8,1100
"735","R1064",2022-05-07,5,8,1800
"736","R1063",2022-05-07,5,10,700
"737","R1053",2022-05-08,5,5,1900
"738","R1024",2022-05-08,5,5,2200
"739","R1064",2022-05-08,5,5,2300
"740","R1064",2022-05-08,5,5,2400
"741","R1063",2022-05-08,5,5,2500
"742","R1024",2022-05-08,5,5,2600
"743","R1025",2022-05-08,5,5,2700
"744","R1060",2022-05-08,5,5,2800
"745","R1060",2022-05-08,5,5,2900
"746","R1059",2022-05-09,5,5,2000
"747","R1059",2022-05-09,5,5,2100
"748","R1059",2022-05-09,5,5,2200
"749","R1064",2022-05-09,5,5,2300
"750","R1059",2022-05-09,5,5,2400
"751","R1023",2022-05-09,5,5,2500
"752","R1023",2022-05-09,5,5,2600
"753","R1023",2022-05-09,5,5,2700
"754","R1023",2022-05-09,5,5,2800
"755","R1023",2022-05-09,5,5,2900
"756","R1023",2022-05-09,5,5,3000
"757","R1064",2022-05-09,5,10,500
"758","R1064",2022-05-09,5,10,1200
"759","R1064",2022-05-09,5,10,1500
"760","R1064",2022-05-09,5,10,1600
"761","R1063",2022-05-09,5,11,2900
"762","R1060",2022-05-10,5,5,1400
"763","R1064",2022-05-10,5,5,1500
"764","R1064",2022-05-10,5,5,1600
"765","R1024",2022-05-10,5,5,1700
"766","R1024",2022-05-10,5,5,1800
"767","R1024",2022-05-10,5,5,1900
"768","R1024",2022-05-10,5,5,2000
"769","R1053",2022-05-10,5,5,2100
"770","R1059",2022-05-11,5,5,1400
"771","R1064",2022-05-11,5,5,1700
"772","R1024",2022-05-11,5,6,200
"773","R1024",2022-05-11,5,6,300
"774","R1024",2022-05-11,5,6,400
"775","R1064",2022-05-11,5,6,600
"776","R1024",2022-05-11,5,6,700
"777","R1062",2022-05-11,5,11,1200
"778","R1062",2022-05-11,5,11,1300
"779","R1062",2022-05-11,5,11,1400
"780","R1062",2022-05-11,5,11,1500
"781","R1064",2022-05-11,5,11,3000
"782","R1064",2022-05-11,5,11,3100
"783","R1064",2022-05-11,5,11,3200
"784","R1064",2022-05-11,5,11,3300
"785","R1064",2022-05-13,5,5,1600
"786","R1064",2022-05-13,5,5,1700
"787","R1024",2022-05-13,5,5,2900
"788","R1023",2022-05-13,5,5,3100
"789","R1024",2022-05-13,5,5,3200
"790","R1024",2022-05-13,5,5,3300
"791","R1024",2022-05-13,5,6,2600
"792","R1050",2022-05-14,5,5,2100
"793","R1050",2022-05-14,5,5,2200
"794","R1050",2022-05-14,5,5,2300
"795","R1050",2022-05-14,5,5,2400
"796","R1050",2022-05-14,5,5,2500
"797","R1050",2022-05-14,5,5,2600
"798","R1050",2022-05-14,5,5,2700
"799","R1050",2022-05-14,5,5,2800
"800","R1064",2022-05-14,5,13,2300
"801","R1059",2022-05-15,5,5,2500
"802","R1064",2022-05-15,5,10,0
"803","R1059",2022-05-16,5,6,400
"804","R1059",2022-05-16,5,6,1000
"805","R1024",2022-05-16,5,6,1700
"806","R1024",2022-05-16,5,6,1900
"807","R1024",2022-05-16,5,6,2100
"808","R1024",2022-05-16,5,6,2300
"809","R1064",2022-05-17,5,5,2800
"810","R1064",2022-05-17,5,5,2900
"811","R1064",2022-05-17,5,5,3000
"812","R1062",2022-05-17,5,5,3200
"813","R1053",2022-05-17,5,5,3300
"814","R1024",2022-05-17,5,5,3500
"815","R1059",2022-05-17,5,10,3100
"816","R1059",2022-05-17,5,10,3200
"817","R1059",2022-05-17,5,10,3300
"818","R1024",2022-05-18,5,5,1500
"819","R1064",2022-05-18,5,5,1600
"820","R1024",2022-05-18,5,5,1800
"821","R1024",2022-05-18,5,5,1900
"822","R1024",2022-05-18,5,5,2000
"823","R1024",2022-05-18,5,5,2100
"824","R1050",2022-05-18,5,5,2200
"825","R1023",2022-05-18,5,5,2300
"826","R1050",2022-05-18,5,5,2400
"827","R1050",2022-05-18,5,5,2500
"828","R1050",2022-05-18,5,5,2600
"829","R1064",2022-05-18,5,5,2700
"830","R1062",2022-05-18,5,5,2800
"831","R1062",2022-05-18,5,5,2900
"832","R1064",2022-05-18,5,5,3000
"833","R1024",2022-05-19,5,5,2300
"834","R1062",2022-05-19,5,5,2400
"835","R1062",2022-05-19,5,5,2500
"836","R1062",2022-05-19,5,5,2600
"837","R1062",2022-05-19,5,5,2700
"838","R1062",2022-05-19,5,5,2800
"839","R1062",2022-05-19,5,5,3000
"840","R1062",2022-05-19,5,5,3100
"841","R1064",2022-05-19,5,9,100
"842","R1064",2022-05-19,5,9,200
"843","R1064",2022-05-19,5,9,300
"844","R1064",2022-05-19,5,9,400
"845","R1064",2022-05-19,5,9,500
"846","R1059",2022-05-20,5,5,1500
"847","R1059",2022-05-20,5,5,1600
"848","R1059",2022-05-20,5,5,1700
"849","R1025",2022-05-20,5,5,2100
"850","R1025",2022-05-20,5,5,2200
"851","R1023",2022-05-21,5,6,200
"852","R1023",2022-05-21,5,6,400
"853","R1023",2022-05-21,5,6,500
"854","R1023",2022-05-21,5,6,600
"855","R1024",2022-05-21,5,6,700
"856","R1023",2022-05-21,5,6,800
"857","R1023",2022-05-21,5,6,1000
"858","R1024",2022-05-21,5,8,1400
"859","R1053",2022-05-21,5,8,1500
"860","R1053",2022-05-21,5,8,1700
"861","R1060",2022-05-22,5,5,1800
"862","R1059",2022-05-22,5,5,1900
"863","R1059",2022-05-22,5,5,2000
"864","R1064",2022-05-22,5,5,2100
"865","R1062",2022-05-22,5,5,2200
"866","R1064",2022-05-22,5,5,2300
"867","R1023",2022-05-22,5,5,2400
"868","R1024",2022-05-22,5,5,2500
"869","R1053",2022-05-22,5,5,2600
"870","R1024",2022-05-22,5,5,2700
"871","R1023",2022-05-22,5,5,2800
"872","R1024",2022-05-22,5,5,2900
"873","R1023",2022-05-22,5,5,3100
"874","R1023",2022-05-22,5,5,3200
"875","R1060",2022-05-23,5,5,2900
"876","R1059",2022-05-23,5,5,3000
"877","R1064",2022-05-23,5,5,3100
"878","R1059",2022-05-23,5,5,3200
"879","R1064",2022-05-23,5,5,3300
"880","R1059",2022-05-23,5,5,3400
"881","R1059",2022-05-23,5,5,3500
"882","R1059",2022-05-23,5,5,3600
"883","R1064",2022-05-23,5,6,0
"884","R1064",2022-05-23,5,6,100
"885","R1064",2022-05-23,5,8,400
"886","R1060",2022-05-23,5,8,500
"887","R1060",2022-05-23,5,8,1900
"888","R1060",2022-05-23,5,8,2000
"889","R1059",2022-05-23,5,8,2100
"890","R1060",2022-05-23,5,8,2200
"891","R1064",2022-05-23,5,8,2300
"892","R1060",2022-05-24,5,5,1600
"893","R1024",2022-05-24,5,5,1800
"894","R1050",2022-05-24,5,5,1900
"895","R1050",2022-05-24,5,5,2000
"896","R1023",2022-05-24,5,5,2100
"897","R1059",2022-05-24,5,5,2200
"898","R1023",2022-05-24,5,5,2300
"899","R1060",2022-05-24,5,5,2400
"900","R1064",2022-05-24,5,5,2500
"901","R1059",2022-05-24,5,5,2600
"902","R1062",2022-05-25,5,5,1800
"903","R1062",2022-05-25,5,5,1900
"904","R1062",2022-05-25,5,5,2000
"905","R1062",2022-05-25,5,5,2100
"906","R1062",2022-05-25,5,5,2200
"907","R1064",2022-05-25,5,5,2400
"908","R1063",2022-05-25,5,8,1100
"909","R1064",2022-05-26,5,5,2100
"910","R1050",2022-05-26,5,5,2300
"911","R1060",2022-05-26,5,5,2400
"912","R1024",2022-05-26,5,5,2500
"913","R1024",2022-05-26,5,5,2600
"914","R1024",2022-05-26,5,5,2700
"915","R1064",2022-05-26,5,5,2800
"916","R1064",2022-05-26,5,5,2900
"917","R1064",2022-05-26,5,5,3100
"918","R1064",2022-05-26,5,5,3200
"919","R1024",2022-05-27,5,5,2700
"920","R1024",2022-05-27,5,5,2800
"921","R1025",2022-05-27,5,5,3000
"922","R1025",2022-05-27,5,5,3100
"923","R1050",2022-05-27,5,5,3200
"924","R1063",2022-05-27,5,5,3300
"925","R1060",2022-05-27,5,5,3400
"926","R1063",2022-05-27,5,5,3500
"927","R1062",2022-05-27,5,5,3600
"928","R1063",2022-05-27,5,6,100
"929","R1053",2022-05-27,5,7,2400
"930","R1053",2022-05-27,5,7,2500
"931","R1053",2022-05-27,5,7,2600
"932","R1053",2022-05-27,5,8,300
"933","R1024",2022-05-28,5,5,2100
"934","R1024",2022-05-28,5,5,2200
"935","R1064",2022-05-28,5,5,2300
"936","R1024",2022-05-28,5,5,2400
"937","R1024",2022-05-28,5,5,2500
"938","R1050",2022-05-28,5,5,2600
"939","R1024",2022-05-28,5,5,2700
"940","R1024",2022-05-28,5,5,2900
"941","R1024",2022-05-28,5,5,3000
"942","R1024",2022-05-29,5,5,2200
"943","R1024",2022-05-29,5,5,2300
"944","R1024",2022-05-29,5,5,2400
"945","R1024",2022-05-29,5,5,2500
"946","R1063",2022-05-29,5,5,2600
"947","R1053",2022-05-29,5,5,2700
"948","R1063",2022-05-29,5,5,2800
"949","R1064",2022-05-29,5,5,2900
"950","R1064",2022-05-29,5,5,3000
"951","R1064",2022-05-29,5,5,3100
"952","R1064",2022-05-29,5,5,3200
"953","R1064",2022-05-29,5,5,3300
"954","R1064",2022-05-29,5,5,3400
"955","R1064",2022-05-29,5,5,3500
"956","R1063",2022-05-30,5,6,2900
"957","R1063",2022-05-30,5,6,3000
"958","R1050",2022-05-30,5,6,3100
"959","R1063",2022-05-30,5,6,3200
"960","R1050",2022-05-30,5,6,3300
"961","R1050",2022-05-30,5,6,3400
"962","R1063",2022-05-30,5,6,3500
"963","R1063",2022-05-30,5,6,3600
"964","R1050",2022-05-30,5,7,0
"965","R1060",2022-05-31,5,5,1600
"966","R1060",2022-05-31,5,5,1800
"967","R1060",2022-05-31,5,5,1900
"968","R1060",2022-05-31,5,5,2000
"969","R1060",2022-05-31,5,5,2100
"970","R1060",2022-05-31,5,5,2300
"971","R1064",2022-05-31,5,5,2900
"972","R1062",2022-05-31,5,6,1800
"973","R1060",2022-05-31,5,6,1900
"974","R1060",2022-05-31,5,6,2000
"975","R1062",2022-05-31,5,6,2100
"976","R1062",2022-05-31,5,6,2200
"977","R1062",2022-05-31,5,6,2300
"978","R1062",2022-05-31,5,6,2400
"979","R1064",2022-05-31,5,7,300
"980","R1064",2022-05-31,5,7,600
"981","R1064",2022-05-31,5,7,800
"982","R1062",2022-06-01,6,5,1600
"983","R1064",2022-06-01,6,5,1700
"984","R1060",2022-06-01,6,5,1800
"985","R1064",2022-06-01,6,5,1900
"986","R1060",2022-06-01,6,5,2000
"987","R1064",2022-06-01,6,5,2100
"988","R1064",2022-06-01,6,5,2200
"989","R1064",2022-06-01,6,5,2300
"990","R1062",2022-06-01,6,5,2400
"991","R1064",2022-06-01,6,5,2600
"992","R1064",2022-06-01,6,5,2700
"993","R1064",2022-06-01,6,5,3000
"994","R1025",2022-06-02,6,5,2500
"995","R1025",2022-06-02,6,5,2700
"996","R1025",2022-06-02,6,5,2800
"997","R1064",2022-06-02,6,5,2900
"998","R1060",2022-06-02,6,5,3000
"999","R1060",2022-06-02,6,5,3100
"1000","R1063",2022-06-02,6,5,3300
"1001","R1064",2022-06-03,6,5,1800
"1002","R1064",2022-06-03,6,5,1900
"1003","R1064",2022-06-03,6,5,2000
"1004","R1025",2022-06-03,6,5,2100
"1005","R1064",2022-06-03,6,5,2200
"1006","R1025",2022-06-03,6,5,2400
"1007","R1025",2022-06-03,6,5,2700
"1008","R1064",2022-06-03,6,5,3200
"1009","R1062",2022-06-04,6,5,2000
"1010","R1062",2022-06-04,6,5,2100
"1011","R1024",2022-06-04,6,5,2200
"1012","R1024",2022-06-04,6,5,2300
"1013","R1024",2022-06-04,6,5,2400
"1014","R1024",2022-06-04,6,5,2500
"1015","R1062",2022-06-04,6,5,2600
"1016","R1062",2022-06-04,6,5,2800
"1017","R1062",2022-06-04,6,7,700
"1018","R1064",2022-06-04,6,7,800
"1019","R1064",2022-06-04,6,7,900
"1020","R1063",2022-06-04,6,13,2400
"1021","R1063",2022-06-04,6,13,2500
"1022","R1064",2022-06-05,6,5,1800
"1023","R1060",2022-06-05,6,5,1900
"1024","R1064",2022-06-05,6,5,2000
"1025","R1064",2022-06-05,6,5,2100
"1026","R1053",2022-06-05,6,5,2200
"1027","R1064",2022-06-05,6,5,2300
"1028","R1053",2022-06-05,6,5,2400
"1029","R1053",2022-06-05,6,5,2500
"1030","R1053",2022-06-05,6,5,2600
"1031","R1060",2022-06-06,6,5,2000
"1032","R1060",2022-06-06,6,5,2100
"1033","R1060",2022-06-06,6,5,2200
"1034","R1064",2022-06-06,6,5,2300
"1035","R1064",2022-06-06,6,5,2400
"1036","R1063",2022-06-06,6,14,400
"1037","R1063",2022-06-06,6,14,3400
"1038","R1060",2022-06-07,6,5,2900
"1039","R1064",2022-06-07,6,6,200
"1040","R1025",2022-06-07,6,6,700
"1041","R1025",2022-06-07,6,6,800
"1042","R1025",2022-06-07,6,6,900
"1043","R1025",2022-06-07,6,6,1000
"1044","R1025",2022-06-07,6,6,1100
"1045","R1025",2022-06-07,6,6,1200
"1046","R1025",2022-06-07,6,6,1300
"1047","R1025",2022-06-07,6,6,1400
"1048","R1063",2022-06-07,6,8,3400
"1049","R1063",2022-06-07,6,8,3500
"1050","R1063",2022-06-07,6,8,3600
"1051","R1060",2022-06-08,6,5,1500
"1052","R1060",2022-06-08,6,5,1600
"1053","R1060",2022-06-08,6,5,1700
"1054","R1062",2022-06-08,6,5,1800
"1055","R1060",2022-06-08,6,5,1900
"1056","R1060",2022-06-08,6,5,2000
"1057","R1024",2022-06-08,6,5,2100
"1058","R1024",2022-06-08,6,5,2200
"1059","R1024",2022-06-08,6,5,2300
"1060","R1024",2022-06-08,6,5,2400
"1061","R1053",2022-06-08,6,5,2500
"1062","R1024",2022-06-08,6,5,2600
"1063","R1053",2022-06-08,6,5,2700
"1064","R1024",2022-06-08,6,5,2900
"1065","R1024",2022-06-08,6,5,3000
"1066","R1024",2022-06-08,6,5,3100
"1067","R1025",2022-06-09,6,5,1700
"1068","R1025",2022-06-09,6,5,1800
"1069","R1025",2022-06-09,6,5,2300
"1070","R1025",2022-06-09,6,5,2400
"1071","R1025",2022-06-09,6,5,2600
"1072","R1025",2022-06-09,6,5,2700
"1073","R1064",2022-06-10,6,5,2000
"1074","R1025",2022-06-10,6,5,2100
"1075","R1025",2022-06-10,6,5,2200
"1076","R1060",2022-06-10,6,5,2300
"1077","R1064",2022-06-10,6,5,2400
"1078","R1024",2022-06-10,6,5,2500
"1079","R1064",2022-06-10,6,5,2600
"1080","R1062",2022-06-10,6,5,2700
"1081","R1025",2022-06-10,6,5,2800
"1082","R1025",2022-06-10,6,7,200
"1083","R1025",2022-06-10,6,7,300
"1084","R1062",2022-06-10,6,8,3400
"1085","R1062",2022-06-10,6,8,3500
"1086","R1064",2022-06-10,6,9,0
"1087","R1064",2022-06-10,6,9,100
"1088","R1064",2022-06-11,6,5,1700
"1089","R1060",2022-06-11,6,5,1800
"1090","R1062",2022-06-11,6,5,1900
"1091","R1050",2022-06-11,6,5,2000
"1092","R1050",2022-06-11,6,5,2100
"1093","R1060",2022-06-11,6,5,2200
"1094","R1060",2022-06-11,6,5,2300
"1095","R1024",2022-06-11,6,5,2400
"1096","R1050",2022-06-11,6,5,2500
"1097","R1062",2022-06-11,6,12,400
"1098","R1064",2022-06-12,6,5,1800
"1099","R1064",2022-06-12,6,5,1900
"1100","R1064",2022-06-12,6,5,2000
"1101","R1064",2022-06-12,6,5,2100
"1102","R1060",2022-06-12,6,5,2300
"1103","R1060",2022-06-12,6,5,2400
"1104","R1025",2022-06-12,6,5,2500
"1105","R1064",2022-06-12,6,5,2600
"1106","R1060",2022-06-12,6,5,2700
"1107","R1024",2022-06-13,6,5,1400
"1108","R1024",2022-06-13,6,5,1500
"1109","R1024",2022-06-13,6,5,1600
"1110","R1024",2022-06-13,6,5,1700
"1111","R1062",2022-06-13,6,5,1800
"1112","R1053",2022-06-13,6,5,1900
"1113","R1024",2022-06-13,6,5,2000
"1114","R1064",2022-06-13,6,5,2100
"1115","R1060",2022-06-13,6,5,2200
"1116","R1064",2022-06-13,6,5,2400
"1117","R1063",2022-06-14,6,5,2400
"1118","R1063",2022-06-14,6,5,2500
"1119","R1060",2022-06-14,6,5,2600
"1120","R1060",2022-06-14,6,5,2700
"1121","R1063",2022-06-14,6,5,2800
"1122","R1050",2022-06-14,6,5,2900
"1123","R1050",2022-06-14,6,5,3000
"1124","R1050",2022-06-14,6,5,3200
"1125","R1064",2022-06-14,6,5,3400
"1126","R1064",2022-06-14,6,11,400
"1127","R1064",2022-06-14,6,11,500
"1128","R1064",2022-06-14,6,11,600
"1129","R1064",2022-06-14,6,11,700
"1130","R1060",2022-06-15,6,5,1700
"1131","R1025",2022-06-15,6,5,1900
"1132","R1025",2022-06-15,6,5,2000
"1133","R1025",2022-06-15,6,5,2100
"1134","R1025",2022-06-15,6,5,2200
"1135","R1025",2022-06-15,6,5,2300
"1136","R1025",2022-06-15,6,5,2400
"1137","R1060",2022-06-15,6,6,2700
"1138","R1064",2022-06-16,6,5,1600
"1139","R1060",2022-06-16,6,5,1700
"1140","R1060",2022-06-16,6,5,1800
"1141","R1060",2022-06-16,6,5,1900
"1142","R1060",2022-06-16,6,5,2100
"1143","R1064",2022-06-16,6,5,2200
"1144","R1024",2022-06-16,6,5,2400
"1145","R1024",2022-06-16,6,5,2500
"1146","R1024",2022-06-16,6,5,2700
"1147","R1062",2022-06-16,6,6,3400
"1148","R1064",2022-06-16,6,10,2000
"1149","R1064",2022-06-16,6,10,2100
"1150","R1064",2022-06-16,6,10,2200
"1151","R1064",2022-06-16,6,10,2300
"1152","R1064",2022-06-16,6,10,2400
"1153","R1062",2022-06-17,6,5,1800
"1154","R1060",2022-06-17,6,5,1900
"1155","R1060",2022-06-17,6,5,2000
"1156","R1060",2022-06-17,6,5,2100
"1157","R1064",2022-06-17,6,5,2200
"1158","R1024",2022-06-17,6,5,2300
"1159","R1062",2022-06-17,6,5,2400
"1160","R1060",2022-06-18,6,5,1700
"1161","R1024",2022-06-18,6,5,1800
"1162","R1024",2022-06-18,6,5,1900
"1163","R1024",2022-06-18,6,5,2000
"1164","R1060",2022-06-18,6,5,2100
"1165","R1024",2022-06-18,6,5,2200
"1166","R1024",2022-06-18,6,5,2300
"1167","R1060",2022-06-19,6,5,1800
"1168","R1060",2022-06-19,6,5,1900
"1169","R1025",2022-06-19,6,5,2500
"1170","R1025",2022-06-19,6,5,2600
"1171","R1025",2022-06-19,6,5,2700
"1172","R1064",2022-06-19,6,5,2800
"1173","R1025",2022-06-19,6,5,2900
"1174","R1025",2022-06-19,6,5,3000
"1175","R1025",2022-06-19,6,5,3100
"1176","R1025",2022-06-19,6,5,3200
"1177","R1025",2022-06-19,6,5,3300
"1178","R1025",2022-06-19,6,5,3400
"1179","R1025",2022-06-19,6,5,3500
"1180","R1050",2022-06-20,6,5,1600
"1181","R1064",2022-06-20,6,5,1700
"1182","R1053",2022-06-20,6,5,1800
"1183","R1060",2022-06-20,6,5,1900
"1184","R1060",2022-06-20,6,5,2000
"1185","R1024",2022-06-20,6,5,2100
"1186","R1053",2022-06-20,6,5,2200
"1187","R1024",2022-06-20,6,5,2300
"1188","R1050",2022-06-20,6,5,2400
"1189","R1024",2022-06-20,6,5,2500
"1190","R1064",2022-06-20,6,5,2600
"1191","R1060",2022-06-20,6,5,2700
"1192","R1062",2022-06-21,6,5,2200
"1193","R1062",2022-06-21,6,5,2300
"1194","R1064",2022-06-21,6,5,2400
"1195","R1062",2022-06-21,6,5,2500
"1196","R1060",2022-06-21,6,5,2600
"1197","R1050",2022-06-21,6,5,2700
"1198","R1060",2022-06-22,6,5,2400
"1199","R1024",2022-06-22,6,5,2500
"1200","R1024",2022-06-22,6,5,2600
"1201","R1024",2022-06-22,6,5,2800
"1202","R1053",2022-06-22,6,5,3000
"1203","R1064",2022-06-22,6,5,3100
"1204","R1064",2022-06-22,6,5,3200
"1205","R1063",2022-06-22,6,14,1200
"1206","R1064",2022-06-23,6,5,2300
"1207","R1024",2022-06-23,6,5,2400
"1208","R1053",2022-06-23,6,5,2500
"1209","R1024",2022-06-23,6,5,2600
"1210","R1024",2022-06-23,6,5,2700
"1211","R1064",2022-06-23,6,5,3100
"1212","R1064",2022-06-23,6,5,3300
"1213","R1062",2022-06-23,6,12,2800
"1214","R1064",2022-06-23,6,12,2900
"1215","R1064",2022-06-23,6,13,2700
"1216","R1064",2022-06-23,6,13,3000
"1217","R1064",2022-06-23,6,13,3100
"1218","R1064",2022-06-23,6,13,3200
"1219","R1060",2022-06-24,6,5,2200
"1220","R1024",2022-06-24,6,5,2900
"1221","R1024",2022-06-24,6,5,3100
"1222","R1050",2022-06-24,6,5,3200
"1223","R1024",2022-06-24,6,5,3600
"1224","R1050",2022-06-24,6,6,0
"1225","R1064",2022-06-25,6,5,1600
"1226","R1064",2022-06-25,6,5,1700
"1227","R1062",2022-06-25,6,5,1800
"1228","R1060",2022-06-25,6,5,1900
"1229","R1060",2022-06-25,6,5,2000
"1230","R1025",2022-06-25,6,5,3000
"1231","R1060",2022-06-26,6,5,2200
"1232","R1060",2022-06-26,6,5,2300
"1233","R1060",2022-06-26,6,5,2400
"1234","R1060",2022-06-26,6,5,2500
"1235","R1060",2022-06-26,6,5,2600
"1236","R1064",2022-06-26,6,5,2700
"1237","R1060",2022-06-26,6,5,2800
"1238","R1060",2022-06-26,6,5,2900
"1239","R1062",2022-06-27,6,5,2300
"1240","R1064",2022-06-27,6,11,2100
"1241","R1064",2022-06-27,6,11,2300
"1242","R1064",2022-06-27,6,11,2400
"1243","R1063",2022-06-27,6,11,2500
"1244","R1062",2022-06-27,6,11,2600
"1245","R1064",2022-06-27,6,11,2700
"1246","R1060",2022-06-28,6,5,2200
"1247","R1062",2022-06-28,6,5,2300
"1248","R1062",2022-06-28,6,5,2400
"1249","R1060",2022-06-28,6,5,2500
"1250","R1060",2022-06-28,6,5,2600
"1251","R1064",2022-06-28,6,5,2700
"1252","R1060",2022-06-28,6,5,2800
"1253","R1062",2022-06-28,6,5,2900
"1254","R1063",2022-06-29,6,5,3100
"1255","R1060",2022-06-29,6,5,3200
"1256","R1060",2022-06-29,6,5,3300
"1257","R1062",2022-06-29,6,5,3400
"1258","R1062",2022-06-29,6,5,3500
"1259","R1062",2022-06-29,6,5,3600
"1260","R1062",2022-06-29,6,6,100
"1261","R1060",2022-06-29,6,6,200
"1262","R1062",2022-06-29,6,10,3100
"1263","R1062",2022-06-29,6,10,3200
"1264","R1062",2022-06-29,6,10,3400
"1265","R1062",2022-06-29,6,10,3500
"1266","R1062",2022-06-29,6,11,0
"1267","R1025",2022-06-30,6,5,2100
"1268","R1025",2022-06-30,6,5,2300
"1269","R1025",2022-06-30,6,5,2400
"1270","R1025",2022-06-30,6,5,2700
"1271","R1060",2022-06-30,6,5,2800
"1272","R1060",2022-06-30,6,5,2900
"1273","R1025",2022-06-30,6,5,3000
"1274","R1025",2022-06-30,6,5,3100
"1275","R1060",2022-06-30,6,5,3200
"1276","R1060",2022-06-30,6,5,3300
"1277","R1062",2022-06-30,6,8,3400
"1278","R1060",2022-06-30,6,8,3500
"1279","R1064",2022-06-30,6,13,200
"1280","R1060",2022-07-01,7,5,2700
"1281","R1060",2022-07-01,7,5,2800
"1282","R1060",2022-07-01,7,5,2900
"1283","R1064",2022-07-01,7,5,3100
"1284","R1060",2022-07-01,7,5,3200
"1285","R1064",2022-07-01,7,5,3300
"1286","R1050",2022-07-01,7,6,700
"1287","R1050",2022-07-01,7,6,1000
"1288","R1050",2022-07-01,7,6,1100
"1289","R1062",2022-07-01,7,6,1900
"1290","R1062",2022-07-01,7,6,2000
"1291","R1064",2022-07-01,7,14,2800
"1292","R1064",2022-07-01,7,14,3200
"1293","R1064",2022-07-01,7,14,3300
"1294","R1064",2022-07-01,7,14,3400
"1295","R1064",2022-07-01,7,14,3500
"1296","R1064",2022-07-01,7,15,100
"1297","R1064",2022-07-02,7,5,3000
"1298","R1064",2022-07-02,7,8,900
"1299","R1060",2022-07-02,7,8,1000
"1300","R1060",2022-07-03,7,5,2900
"1301","R1025",2022-07-03,7,6,0
"1302","R1025",2022-07-03,7,6,100
"1303","R1025",2022-07-03,7,6,200
"1304","R1025",2022-07-03,7,6,300
"1305","R1025",2022-07-03,7,6,400
"1306","R1025",2022-07-03,7,6,500
"1307","R1025",2022-07-03,7,6,600
"1308","R1064",2022-07-04,7,6,500
"1309","R1060",2022-07-04,7,6,600
"1310","R1060",2022-07-04,7,6,700
"1311","R1050",2022-07-04,7,6,800
"1312","R1060",2022-07-04,7,6,900
"1313","R1060",2022-07-04,7,6,1000
"1314","R1060",2022-07-04,7,6,1100
"1315","R1064",2022-07-04,7,6,1200
"1316","R1050",2022-07-04,7,6,1800
"1317","R1050",2022-07-04,7,6,1900
"1318","R1060",2022-07-04,7,6,2000
"1319","R1060",2022-07-04,7,8,800
"1320","R1064",2022-07-05,7,5,2500
"1321","R1064",2022-07-05,7,5,2600
